Tick,Throttle,Speed,Current,Voltage,Speed1
131735,0, 0, 0, 0, 5682
131785,0, 0, 0, 0, 5682
131837,0, 0, 0, 0, 5682
131887,0, 0, 0, 0, 5682
131937,0, 0, 0, 0, 5682
131987,0, 0, 0, 0, 5682
132037,0, 0, 0, 0, 5682
132089,0, 0, 0, 0, 5682
132139,0, 0, 0, 0, 5682
132189,0, 0, 0, 0, 5682
132239,0, 0, 0, 0, 5682
132289,0, 0, 0, 0, 5682
132341,0, 0, 0, 0, 5682
132391,0, 0, 0, 0, 5682
132441,0, 0, 0, 0, 5682
132491,0, 0, 0, 0, 5682
132541,0, 0, 0, 0, 5682
132593,0, 0, 0, 0, 5682
132643,0, 0, 0, 0, 5682
132693,0, 0, 0, 0, 5682
132744,0, 0, 0, 0, 5682
132794,0, 0, 0, 0, 5682
132846,0, 0, 0, 0, 5682
132896,0, 0, 0, 0, 5682
132946,0, 0, 0, 0, 5682
132996,0, 0, 0, 0, 5682
133046,0, 0, 0, 0, 5682
133098,0, 0, 0, 0, 5682
133148,0, 0, 0, 0, 5682
133198,0, 0, 0, 0, 5682
133248,0, 0, 0, 0, 5682
133298,0, 0, 0, 0, 5682
133350,0, 0, 0, 0, 5682
133400,0, 0, 0, 0, 5682
133450,0, 0, 0, 0, 5682
133500,0, 0, 0, 0, 5682
133550,0, 0, 0, 0, 5682
133602,0, 0, 0, 0, 5682
133652,0, 0, 0, 0, 5682
133702,0, 0, 0, 0, 5682
133752,0, 0, 0, 0, 5682
133803,0, 0, 0, 0, 5682
133855,0, 0, 0, 0, 5682
133905,0, 0, 0, 0, 5682
133955,0, 0, 0, 0, 5682
134005,0, 0, 0, 0, 5682
134055,0, 0, 0, 0, 5682
134107,0, 0, 0, 0, 5682
134157,0, 0, 0, 0, 5682
134207,0, 0, 0, 0, 5682
134257,0, 0, 0, 0, 5682
134307,0, 0, 0, 0, 5682
134361,0, 0, 0, 0, 5682
134411,0, 0, 0, 0, 5682
134461,0, 0, 0, 0, 5682
134511,0, 0, 0, 0, 5682
134561,0, 0, 0, 0, 5682
134613,0, 0, 0, 0, 5682
134663,0, 0, 0, 0, 5682
134713,0, 0, 0, 0, 5682
134763,0, 0, 0, 0, 5682
134813,0, 0, 0, 0, 5682
134865,0, 0, 0, 0, 5682
134916,0, 0, 0, 0, 5682
134966,0, 0, 0, 0, 5682
135016,0, 0, 0, 0, 5682
135066,0, 0, 0, 0, 5682
135118,0, 0, 0, 0, 5682
135168,0, 0, 0, 0, 5682
135218,0, 0, 0, 0, 5682
135268,0, 0, 0, 0, 5682
135318,0, 0, 0, 0, 5682
135417,0, 0, 0, 0, 5682
135467,0, 0, 0, 0, 5682
135517,0, 0, 0, 0, 5682
135567,0, 0, 0, 0, 5682
135617,0, 0, 0, 0, 5682
135669,0, 0, 0, 0, 5682
135719,0, 0, 0, 0, 5682
135769,0, 0, 0, 0, 5682
135819,0, 0, 0, 0, 5682
135869,0, 0, 0, 0, 5682
135921,0, 0, 0, 0, 5682
135971,0, 0, 0, 0, 5682
136022,0, 0, 0, 0, 5682
136072,0, 0, 0, 0, 5682
136122,0, 0, 0, 0, 5682
136174,0, 0, 0, 0, 5682
136224,0, 0, 0, 0, 5682
136274,0, 0, 0, 0, 5682
136324,0, 0, 0, 0, 5682
136374,0, 0, 0, 0, 5682
136426,0, 0, 0, 0, 5682
136476,0, 0, 0, 0, 5682
136526,0, 0, 0, 0, 5682
136576,0, 0, 0, 0, 5682
136626,0, 0, 0, 0, 5682
136678,0, 0, 0, 0, 5682
136728,0, 0, 0, 0, 5682
136778,0, 0, 0, 0, 5682
136828,0, 0, 0, 0, 5682
136878,0, 0, 0, 0, 5682
136930,0, 0, 0, 0, 5682
136980,0, 0, 0, 0, 5682
137030,0, 0, 0, 0, 5682
137081,0, 0, 0, 0, 5682
137131,0, 0, 0, 0, 5682
137183,0, 0, 0, 0, 5682
137233,0, 0, 0, 0, 5682
137283,0, 0, 0, 0, 5682
137333,0, 0, 0, 0, 5682
137383,0, 0, 0, 0, 5682
137435,0, 0, 0, 0, 5682
137485,0, 0, 0, 0, 5682
137535,0, 0, 0, 0, 5682
137585,0, 0, 0, 0, 5682
137635,0, 0, 0, 0, 5682
137687,0, 0, 0, 0, 5682
137737,0, 0, 0, 0, 5682
137787,0, 0, 0, 0, 5682
137837,0, 0, 0, 0, 5682
137887,0, 0, 0, 0, 5682
137939,0, 0, 0, 0, 5682
137989,0, 0, 0, 0, 5682
138039,0, 0, 0, 0, 5682
138089,0, 0, 0, 0, 5682
138139,0, 0, 0, 0, 5682
138193,0, 0, 0, 0, 5682
138243,0, 0, 0, 0, 5682
138293,0, 0, 0, 0, 5682
138343,0, 0, 0, 0, 5682
138393,0, 0, 0, 0, 5682
138445,0, 0, 0, 0, 5682
138495,0, 0, 0, 0, 5682
138545,0, 0, 0, 0, 5682
138595,0, 0, 0, 0, 5682
138645,0, 0, 0, 0, 5682
138697,0, 0, 0, 0, 5682
138747,0, 0, 0, 0, 5682
138797,0, 0, 0, 0, 5682
138847,0, 0, 0, 0, 5682
138897,0, 0, 0, 0, 5682
138949,0, 0, 0, 0, 5682
138999,0, 0, 0, 0, 5682
139049,0, 0, 0, 0, 5682
139099,0, 0, 0, 0, 5682
139149,0, 0, 0, 0, 5682
139201,0, 0, 0, 0, 5682
139252,0, 0, 0, 0, 5682
139302,0, 0, 0, 0, 5682
139352,0, 0, 0, 0, 5682
139402,0, 0, 0, 0, 5682
139454,0, 0, 0, 0, 5682
139504,0, 0, 0, 0, 5682
139554,0, 0, 0, 0, 5682
139604,0, 0, 0, 0, 5682
139654,0, 0, 0, 0, 5682
139706,0, 0, 0, 0, 5682
139756,0, 0, 0, 0, 5682
139806,0, 0, 0, 0, 5682
139856,0, 0, 0, 0, 5682
139906,0, 0, 0, 0, 5682
139958,0, 0, 0, 0, 5682
140008,0, 0, 0, 0, 5682
140058,0, 0, 0, 0, 5682
140108,0, 0, 0, 0, 5682
140158,0, 0, 0, 0, 5682
140210,0, 0, 0, 0, 5682
140260,0, 0, 0, 0, 5682
140311,0, 0, 0, 0, 5682
140361,0, 0, 0, 0, 5682
140411,0, 0, 0, 0, 5682
140463,0, 0, 0, 0, 5682
140513,0, 0, 0, 0, 5682
140563,0, 0, 0, 0, 5682
140613,0, 0, 0, 0, 5682
140663,0, 0, 0, 0, 5682
140715,0, 0, 0, 0, 5682
140765,0, 0, 0, 0, 5682
140815,0, 0, 0, 0, 5682
140865,0, 0, 0, 0, 5682
140915,0, 0, 0, 0, 5682
140969,0, 0, 0, 0, 5682
141019,0, 0, 0, 0, 5682
141069,0, 0, 0, 0, 5682
141119,0, 0, 0, 0, 5682
141169,0, 0, 0, 0, 5682
141221,0, 0, 0, 0, 5682
141271,0, 0, 0, 0, 5682
141321,0, 0, 0, 0, 5682
141371,0, 0, 0, 0, 5682
141422,0, 0, 0, 0, 5682
141474,0, 0, 0, 0, 5682
141524,0, 0, 0, 0, 5682
141574,0, 0, 0, 0, 5682
141624,0, 0, 0, 0, 5682
141674,0, 0, 0, 0, 5682
141726,0, 0, 0, 0, 5682
141776,0, 0, 0, 0, 5682
141826,0, 0, 0, 0, 5682
141876,0, 0, 0, 0, 5682
141926,0, 0, 0, 0, 5682
141978,0, 0, 0, 0, 5682
142028,0, 0, 0, 0, 5682
142078,0, 0, 0, 0, 5682
142128,0, 0, 0, 0, 5682
142178,0, 0, 0, 0, 5682
142230,0, 0, 0, 0, 5682
142282,0, 0, 0, 0, 5682
142332,0, 0, 0, 0, 5682
142382,0, 0, 0, 0, 5682
142432,0, 0, 0, 0, 5682
142484,0, 0, 0, 0, 5682
142541,0, 0, 0, 0, 5682
142591,0, 0, 0, 0, 5682
142641,0, 0, 0, 0, 5682
142691,0, 0, 0, 0, 5682
142741,0, 0, 0, 0, 5682
142794,0, 0, 0, 0, 5682
142844,0, 0, 0, 0, 5682
142894,0, 0, 0, 0, 5682
142944,0, 0, 0, 0, 5682
142994,0, 0, 0, 0, 5682
143046,0, 0, 0, 0, 5682
143096,0, 0, 0, 0, 5682
143146,0, 0, 0, 0, 5682
143196,0, 0, 0, 0, 5682
143246,0, 0, 0, 0, 5682
143298,0, 0, 0, 0, 5682
143348,0, 0, 0, 0, 5682
143398,0, 0, 0, 0, 5682
143448,0, 0, 0, 0, 5682
143498,0, 0, 0, 0, 5682
143551,0, 0, 0, 0, 5682
143601,0, 0, 0, 0, 5682
143651,0, 0, 0, 0, 5682
143701,0, 0, 0, 0, 5682
143751,0, 0, 0, 0, 5682
143803,0, 0, 0, 0, 5682
143853,0, 0, 0, 0, 5682
143903,0, 0, 0, 0, 5682
143953,0, 0, 0, 0, 5682
144003,0, 0, 0, 0, 5682
144055,0, 0, 0, 0, 5682
144105,0, 0, 0, 0, 5682
144155,0, 0, 0, 0, 5682
144205,0, 0, 0, 0, 5682
144255,0, 0, 0, 0, 5682
144307,0, 0, 0, 0, 5682
144357,0, 0, 0, 0, 5682
144407,0, 0, 0, 0, 5682
144457,0, 0, 0, 0, 5682
144507,0, 0, 0, 0, 5682
144559,0, 0, 0, 0, 5682
144609,0, 0, 0, 0, 5682
144660,0, 0, 0, 0, 5682
144710,0, 0, 0, 0, 5682
144760,0, 0, 0, 0, 5682
144812,0, 0, 0, 0, 5682
144862,0, 0, 0, 0, 5682
144912,0, 0, 0, 0, 5682
144962,0, 0, 0, 0, 5682
145012,0, 0, 0, 0, 5682
145064,0, 0, 0, 0, 5682
145114,0, 0, 0, 0, 5682
145164,0, 0, 0, 0, 5682
145214,0, 0, 0, 0, 5682
145264,0, 0, 0, 0, 5682
145316,0, 0, 0, 0, 5682
145366,0, 0, 0, 0, 5682
145416,0, 0, 0, 0, 5682
145466,0, 0, 0, 0, 5682
145516,0, 0, 0, 0, 5682
145568,0, 0, 0, 0, 5682
145618,0, 0, 0, 0, 5682
145668,0, 0, 0, 0, 5682
145719,0, 0, 0, 0, 5682
145769,0, 0, 0, 0, 5682
145821,0, 0, 0, 0, 5682
145871,0, 0, 0, 0, 5682
145921,0, 0, 0, 0, 5682
145971,0, 0, 0, 0, 5682
146021,0, 0, 0, 0, 5682
146075,0, 0, 0, 0, 5682
146125,0, 0, 0, 0, 5682
146175,0, 0, 0, 0, 5682
146225,0, 0, 0, 0, 5682
146275,0, 0, 0, 0, 5682
146327,0, 0, 0, 0, 5682
146377,0, 0, 0, 0, 5682
146427,0, 0, 0, 0, 5682
146477,0, 0, 0, 0, 5682
146527,0, 0, 0, 0, 5682
146579,0, 0, 0, 0, 5682
146629,0, 0, 0, 0, 5682
146679,0, 0, 0, 0, 5682
146729,0, 0, 0, 0, 5682
146780,0, 0, 0, 0, 5682
146832,0, 0, 0, 0, 5682
146882,0, 0, 0, 0, 5682
146932,0, 0, 0, 0, 5682
146982,0, 0, 0, 0, 5682
147032,0, 0, 0, 0, 5682
147084,0, 0, 0, 0, 5682
147134,0, 0, 0, 0, 5682
147184,0, 0, 0, 0, 5682
147234,0, 0, 0, 0, 5682
147284,0, 0, 0, 0, 5682
147336,0, 0, 0, 0, 5682
147386,0, 0, 0, 0, 5682
147436,0, 0, 0, 0, 5682
147486,0, 0, 0, 0, 5682
147536,0, 0, 0, 0, 5682
147588,0, 0, 0, 0, 5682
147638,0, 0, 0, 0, 5682
147688,0, 0, 0, 0, 5682
147738,0, 0, 0, 0, 5682
147788,0, 0, 0, 0, 5682
147840,0, 0, 0, 0, 5682
147891,0, 0, 0, 0, 5682
147941,0, 0, 0, 0, 5682
147991,0, 0, 0, 0, 5682
148041,0, 0, 0, 0, 5682
148093,0, 0, 0, 0, 5682
148143,0, 0, 0, 0, 5682
148193,0, 0, 0, 0, 5682
148243,0, 0, 0, 0, 5682
148293,0, 0, 0, 0, 5682
148345,0, 0, 0, 0, 5682
148395,0, 0, 0, 0, 5682
148445,0, 0, 0, 0, 5682
148495,0, 0, 0, 0, 5682
148545,0, 0, 0, 0, 5682
148597,0, 0, 0, 0, 5682
148647,0, 0, 0, 0, 5682
148697,0, 0, 0, 0, 5682
148747,0, 0, 0, 0, 5682
148797,0, 0, 0, 0, 5682
148849,0, 0, 0, 0, 5682
148899,0, 0, 0, 0, 5682
148950,0, 0, 0, 0, 5682
149000,0, 0, 0, 0, 5682
149050,0, 0, 0, 0, 5682
149102,0, 0, 0, 0, 5682
149152,0, 0, 0, 0, 5682
149202,0, 0, 0, 0, 5682
149252,0, 0, 0, 0, 5682
149302,0, 0, 0, 0, 5682
149354,0, 0, 0, 0, 5682
149404,0, 0, 0, 0, 5682
149454,0, 0, 0, 0, 5682
149504,0, 0, 0, 0, 5682
149554,0, 0, 0, 0, 5682
149606,0, 0, 0, 0, 5682
149656,0, 0, 0, 0, 5682
149706,0, 0, 0, 0, 5682
149756,0, 0, 0, 0, 5682
149806,0, 0, 0, 0, 5682
149858,0, 0, 0, 0, 5682
149908,0, 0, 0, 0, 5682
149958,0, 0, 0, 0, 5682
150009,0, 0, 0, 0, 5682
150059,0, 0, 0, 0, 5682
150111,0, 0, 0, 0, 5682
150161,0, 0, 0, 0, 5682
150211,0, 0, 0, 0, 5682
150261,0, 0, 0, 0, 5682
150311,0, 0, 0, 0, 5682
150363,0, 0, 0, 0, 5682
150413,0, 0, 0, 0, 5682
150463,0, 0, 0, 0, 5682
150513,0, 0, 0, 0, 5682
150563,0, 0, 0, 0, 5682
150615,0, 0, 0, 0, 5682
150665,0, 0, 0, 0, 5682
150715,0, 0, 0, 0, 5682
150765,0, 0, 0, 0, 5682
150815,0, 0, 0, 0, 5682
150867,0, 0, 0, 0, 5682
150917,0, 0, 0, 0, 5682
150967,0, 0, 0, 0, 5682
151017,0, 0, 0, 0, 5682
151067,0, 0, 0, 0, 5682
151120,0, 0, 0, 0, 5682
151170,0, 0, 0, 0, 5682
151220,0, 0, 0, 0, 5682
151270,0, 0, 0, 0, 5682
151320,0, 0, 0, 0, 5682
151372,0, 0, 0, 0, 5682
151422,0, 0, 0, 0, 5682
151472,0, 0, 0, 0, 5682
151522,0, 0, 0, 0, 5682
151572,0, 0, 0, 0, 5682
151624,0, 0, 0, 0, 5682
151674,0, 0, 0, 0, 5682
151724,0, 0, 0, 0, 5682
151774,0, 0, 0, 0, 5682
151824,0, 0, 0, 0, 5682
151877,0, 0, 0, 0, 5682
151927,0, 0, 0, 0, 5682
151977,0, 0, 0, 0, 5682
152027,0, 0, 0, 0, 5682
152077,0, 0, 0, 0, 5682
152129,0, 0, 0, 0, 5682
152180,0, 0, 0, 0, 5682
152230,0, 0, 0, 0, 5682
152280,0, 0, 0, 0, 5682
152330,0, 0, 0, 0, 5682
152382,0, 0, 0, 0, 5682
152432,0, 0, 0, 0, 5682
152482,0, 0, 0, 0, 5682
152532,0, 0, 0, 0, 5682
152582,0, 0, 0, 0, 5682
152634,0, 0, 0, 0, 5682
152684,0, 0, 0, 0, 5682
152734,0, 0, 0, 0, 5682
152784,0, 0, 0, 0, 5682
152834,0, 0, 0, 0, 5682
152886,0, 0, 0, 0, 5682
152936,0, 0, 0, 0, 5682
152986,0, 0, 0, 0, 5682
153036,0, 0, 0, 0, 5682
153086,0, 0, 0, 0, 5682
153138,0, 0, 0, 0, 5682
153188,0, 0, 0, 0, 5682
153239,0, 0, 0, 0, 5682
153289,0, 0, 0, 0, 5682
153339,0, 0, 0, 0, 5682
153391,0, 0, 0, 0, 5682
153441,0, 0, 0, 0, 5682
153491,0, 0, 0, 0, 5682
153541,0, 0, 0, 0, 5682
153591,0, 0, 0, 0, 5682
153643,0, 0, 0, 0, 5682
153693,0, 0, 0, 0, 5682
153743,0, 0, 0, 0, 5682
153793,0, 0, 0, 0, 5682
153843,0, 0, 0, 0, 5682
153895,0, 0, 0, 0, 5682
153945,0, 0, 0, 0, 5682
153995,0, 0, 0, 0, 5682
154045,0, 0, 0, 0, 5682
154095,0, 0, 0, 0, 5682
154147,0, 0, 0, 0, 5682
154197,0, 0, 0, 0, 5682
154247,0, 0, 0, 0, 5682
154297,0, 0, 0, 0, 5682
154348,0, -10000000, 0, 0, 5682
154400,0, 0, 0, 0, 5682
154450,0, 0, 0, 0, 5682
154500,0, 0, 0, 0, 5682
154550,0, 0, 0, 0, 5682
154600,0, 0, 0, 0, 5682
154652,0, 0, 0, 0, 5682
154702,0, 0, 0, 0, 5682
154752,0, 0, 0, 0, 5682
154802,0, 0, 0, 0, 5682
154852,0, 0, 0, 0, 5682
154904,0, 0, 0, 0, 5682
154954,0, 0, 0, 0, 5682
155004,0, 0, 0, 0, 5682
155054,0, 0, 0, 0, 5682
155104,0, 0, 0, 0, 5682
155156,0, 0, 0, 0, 5682
155208,0, 0, 0, 0, 5682
155258,0, 0, 0, 0, 5682
155308,0, 0, 0, 0, 5682
155358,0, 0, 0, 0, 5682
155409,0, 0, 0, 0, 5682
155461,0, 0, 0, 0, 5682
155511,0, 0, 0, 0, 5682
155561,0, 0, 0, 0, 5682
155611,0, 0, 0, 0, 5682
155661,0, 0, 0, 0, 5682
155713,0, 0, 0, 0, 5682
155763,0, 0, 0, 0, 5682
155813,0, 0, 0, 0, 5682
155863,0, 0, 0, 0, 5682
155913,0, 0, 0, 0, 5682
155965,0, 0, 0, 0, 5682
156015,0, 0, 0, 0, 5682
156065,0, 0, 0, 0, 5682
156115,0, 0, 0, 0, 5682
156165,0, 0, 0, 0, 5682
156217,0, 0, 0, 0, 5682
156267,0, 0, 0, 0, 5682
156317,0, 0, 0, 0, 5682
156367,0, 0, 0, 0, 5682
156417,0, 0, 0, 0, 5682
156471,0, 0, 0, 0, 5682
156521,0, 0, 0, 0, 5682
156571,0, 0, 0, 0, 5682
156621,0, 0, 0, 0, 5682
156671,0, 0, 0, 0, 5682
156723,0, 0, 0, 0, 5682
156773,0, 0, 0, 0, 5682
156823,0, 0, 0, 0, 5682
156873,0, 0, 0, 0, 5682
156923,0, 0, 0, 0, 5682
156975,0, 0, 0, 0, 5682
157025,0, 0, 0, 0, 5682
157075,0, 0, 0, 0, 5682
157125,0, 0, 0, 0, 5682
157175,0, 0, 0, 0, 5682
157229,0, 0, 0, 0, 5682
157279,0, 0, 0, 0, 5682
157329,0, 0, 0, 0, 5682
157379,0, 0, 0, 0, 5682
157429,0, 0, 0, 0, 5682
157481,0, 0, 0, 0, 5682
157531,0, 0, 0, 0, 5682
157582,0, 0, 0, 0, 5682
157632,0, 0, 0, 0, 5682
157682,0, 0, 0, 0, 5682
157734,0, 0, 0, 0, 5682
157784,0, 0, 0, 0, 5682
157834,0, 0, 0, 0, 5682
157884,0, 0, 0, 0, 5682
157934,0, 0, 0, 0, 5682
157986,0, 0, 0, 0, 5682
158036,0, 0, 0, 0, 5682
158086,0, 0, 0, 0, 5682
158136,0, 0, 0, 0, 5682
158186,0, 0, 0, 0, 5682
158238,0, 0, 0, 0, 5682
158288,0, 0, 0, 0, 5682
158338,0, 0, 0, 0, 5682
158388,0, 0, 0, 0, 5682
158438,0, 0, 0, 0, 5682
158490,0, 0, 0, 0, 5682
158540,0, 0, 0, 0, 5682
158590,0, 0, 0, 0, 5682
158641,0, 0, 0, 0, 5682
158691,0, 0, 0, 0, 5682
158743,0, 0, 0, 0, 5682
158793,0, 0, 0, 0, 5682
158843,0, 0, 0, 0, 5682
158893,0, 0, 0, 0, 5682
158943,0, 0, 0, 0, 5682
158995,0, 0, 0, 0, 5682
159045,0, 0, 0, 0, 5682
159095,0, 0, 0, 0, 5682
159145,0, 0, 0, 0, 5682
159195,0, 0, 0, 0, 5682
159247,0, 0, 0, 0, 5682
159297,0, 0, 0, 0, 5682
159347,0, 0, 0, 0, 5682
159397,0, 0, 0, 0, 5682
159447,0, 0, 0, 0, 5682
159499,0, 0, 0, 0, 5682
159549,0, 0, 0, 0, 5682
159599,0, 0, 0, 0, 5682
159649,0, 0, 0, 0, 5682
159700,0, 0, 0, 0, 5682
159752,0, 0, 0, 0, 5682
159802,0, 0, 0, 0, 5682
159852,0, 0, 0, 0, 5682
159902,0, 0, 0, 0, 5682
159952,0, 0, 0, 0, 5682
160004,0, 0, 0, 0, 5682
160054,0, 0, 0, 0, 5682
160104,0, 0, 0, 0, 5682
160154,0, 0, 0, 0, 5682
160204,0, 0, 0, 0, 5682
160256,0, 0, 0, 0, 5682
160306,0, 0, 0, 0, 5682
160356,0, 0, 0, 0, 5682
160406,0, 0, 0, 0, 5682
160456,0, 0, 0, 0, 5682
160508,0, 0, 0, 0, 5682
160558,0, 0, 0, 0, 5682
160608,0, 0, 0, 0, 5682
160658,0, 0, 0, 0, 5682
160708,0, 0, 0, 0, 5682
160760,0, 0, 0, 0, 5682
160811,0, 0, 0, 0, 5682
160861,0, 0, 0, 0, 5682
160911,0, 0, 0, 0, 5682
160961,0, 0, 0, 0, 5682
161013,0, 0, 0, 0, 5682
161063,0, 0, 0, 0, 5682
161113,0, 0, 0, 0, 5682
161163,0, 0, 0, 0, 5682
161213,0, 0, 0, 0, 5682
161265,0, 0, 0, 0, 5682
161315,0, 0, 0, 0, 5682
161365,0, 0, 0, 0, 5682
161415,0, 0, 0, 0, 5682
161465,0, 0, 0, 0, 5682
161517,0, 0, 0, 0, 5682
161567,0, 0, 0, 0, 5682
161617,0, 0, 0, 0, 5682
161667,0, 0, 0, 0, 5682
161717,0, 0, 0, 0, 5682
161769,0, 0, 0, 0, 5682
161819,0, 0, 0, 0, 5682
161870,0, 0, 0, 0, 5682
161920,0, 0, 0, 0, 5682
161970,0, 0, 0, 0, 5682
162022,0, 0, 0, 0, 5682
162072,0, 0, 0, 0, 5682
162122,0, 0, 0, 0, 5682
162172,0, 0, 0, 0, 5682
162222,0, 0, 0, 0, 5682
162274,0, 0, 0, 0, 5682
162324,0, 0, 0, 0, 5682
162374,0, 0, 0, 0, 5682
162424,0, 0, 0, 0, 5682
162474,0, 0, 0, 0, 5682
162526,0, 0, 0, 0, 5682
162576,0, 0, 0, 0, 5682
162626,0, 0, 0, 0, 5682
162676,0, 0, 0, 0, 5682
162726,0, 0, 0, 0, 5682
162778,0, 0, 0, 0, 5682
162828,0, 0, 0, 0, 5682
162878,0, 0, 0, 0, 5682
162930,0, 0, 0, 0, 5682
162980,0, 0, 0, 0, 5682
163032,0, 0, 0, 0, 5682
163082,0, 0, 0, 0, 5682
163132,0, 0, 0, 0, 5682
163182,0, 0, 0, 0, 5682
163232,0, 0, 0, 0, 5682
163284,0, 0, 0, 0, 5682
163334,0, 0, 0, 0, 5682
163384,0, 0, 0, 0, 5682
163434,0, 0, 0, 0, 5682
163484,0, 0, 0, 0, 5682
170000, 1000,1000,1000,1000,100